usgs_commodity_code,source_file,country,world_metric_type,production_2021_raw,production_2021,production_unit,country_relationship,mineral,use_case,principal_source_country_user,principal_source_relationship_user,usgs_commodity_group,is_world_total,is_other_countries,world_total_2021,production_share_pct,is_user_principal_source
alumi,world/mcs2022-alumi_world.csv,United States,smelter production,880,880.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,1.2941176470588236,False
alumi,world/mcs2022-alumi_world.csv,United States,smelter production,880,880.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.1428571428571428,False
alumi,world/mcs2022-alumi_world.csv,Australia,smelter production,1600,1600.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.3529411764705883,False
alumi,world/mcs2022-alumi_world.csv,Australia,smelter production,1600,1600.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,2.0779220779220777,False
alumi,world/mcs2022-alumi_world.csv,Bahrain,smelter production,1500,1500.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.2058823529411766,False
alumi,world/mcs2022-alumi_world.csv,Bahrain,smelter production,1500,1500.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.948051948051948,False
alumi,world/mcs2022-alumi_world.csv,Canada,smelter production,3100,3100.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,4.5588235294117645,False
alumi,world/mcs2022-alumi_world.csv,Canada,smelter production,3100,3100.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,4.025974025974026,False
alumi,world/mcs2022-alumi_world.csv,China,smelter production,39000,39000.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,57.35294117647059,True
alumi,world/mcs2022-alumi_world.csv,China,smelter production,39000,39000.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,50.649350649350644,True
alumi,world/mcs2022-alumi_world.csv,Iceland,smelter production,880,880.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,1.2941176470588236,False
alumi,world/mcs2022-alumi_world.csv,Iceland,smelter production,880,880.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.1428571428571428,False
alumi,world/mcs2022-alumi_world.csv,India,smelter production,3900,3900.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,5.735294117647059,False
alumi,world/mcs2022-alumi_world.csv,India,smelter production,3900,3900.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,5.0649350649350655,False
alumi,world/mcs2022-alumi_world.csv,Norway,smelter production,1400,1400.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.0588235294117645,False
alumi,world/mcs2022-alumi_world.csv,Norway,smelter production,1400,1400.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.8181818181818181,False
alumi,world/mcs2022-alumi_world.csv,Russia,smelter production,3700,3700.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,5.4411764705882355,False
alumi,world/mcs2022-alumi_world.csv,Russia,smelter production,3700,3700.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,4.805194805194805,False
alumi,world/mcs2022-alumi_world.csv,United Arab Emirates,smelter production,2600,2600.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,3.823529411764706,False
alumi,world/mcs2022-alumi_world.csv,United Arab Emirates,smelter production,2600,2600.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,3.3766233766233764,False
alumi,world/mcs2022-alumi_world.csv,Other countries,smelter production,9400,9400.0,kt,aggregate,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,True,68000.0,13.823529411764707,False
alumi,world/mcs2022-alumi_world.csv,Other countries,smelter production,9400,9400.0,kt,aggregate,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,True,77000.0,12.207792207792208,False
alumi,world/mcs2022-alumi_world.csv,United States,Smelter yearend capacity,1640,1640.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.411764705882353,False
alumi,world/mcs2022-alumi_world.csv,United States,Smelter yearend capacity,1640,1640.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,2.12987012987013,False
alumi,world/mcs2022-alumi_world.csv,Australia,Smelter yearend capacity,1720,1720.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.5294117647058822,False
alumi,world/mcs2022-alumi_world.csv,Australia,Smelter yearend capacity,1720,1720.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,2.2337662337662336,False
alumi,world/mcs2022-alumi_world.csv,Bahrain,Smelter yearend capacity,1550,1550.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.2794117647058822,False
alumi,world/mcs2022-alumi_world.csv,Bahrain,Smelter yearend capacity,1550,1550.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,2.012987012987013,False
alumi,world/mcs2022-alumi_world.csv,Canada,Smelter yearend capacity,3270,3270.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,4.8088235294117645,False
alumi,world/mcs2022-alumi_world.csv,Canada,Smelter yearend capacity,3270,3270.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,4.246753246753246,False
alumi,world/mcs2022-alumi_world.csv,China,Smelter yearend capacity,43000,43000.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,63.23529411764706,True
alumi,world/mcs2022-alumi_world.csv,China,Smelter yearend capacity,43000,43000.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,55.84415584415584,True
alumi,world/mcs2022-alumi_world.csv,Iceland,Smelter yearend capacity,890,890.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,1.3088235294117647,False
alumi,world/mcs2022-alumi_world.csv,Iceland,Smelter yearend capacity,890,890.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.1558441558441557,False
alumi,world/mcs2022-alumi_world.csv,India,Smelter yearend capacity,4060,4060.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,5.970588235294118,False
alumi,world/mcs2022-alumi_world.csv,India,Smelter yearend capacity,4060,4060.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,5.2727272727272725,False
alumi,world/mcs2022-alumi_world.csv,Norway,Smelter yearend capacity,1430,1430.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,2.1029411764705883,False
alumi,world/mcs2022-alumi_world.csv,Norway,Smelter yearend capacity,1430,1430.0,kt,ally,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,1.8571428571428572,False
alumi,world/mcs2022-alumi_world.csv,Russia,Smelter yearend capacity,4020,4020.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,5.911764705882353,False
alumi,world/mcs2022-alumi_world.csv,Russia,Smelter yearend capacity,4020,4020.0,kt,competitor,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,5.220779220779221,False
alumi,world/mcs2022-alumi_world.csv,United Arab Emirates,Smelter yearend capacity,2780,2780.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,68000.0,4.088235294117648,False
alumi,world/mcs2022-alumi_world.csv,United Arab Emirates,Smelter yearend capacity,2780,2780.0,kt,neutral,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,False,77000.0,3.6103896103896105,False
alumi,world/mcs2022-alumi_world.csv,Other countries,Smelter yearend capacity,12300,12300.0,kt,aggregate,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,True,68000.0,18.088235294117645,False
alumi,world/mcs2022-alumi_world.csv,Other countries,Smelter yearend capacity,12300,12300.0,kt,aggregate,Aluminum,used in almost all sectors of the economy,China,competitor,Aluminum,False,True,77000.0,15.974025974025974,False
antim,world/mcs2022-antim_world.csv,United States,Mine production,0,0.0,t,ally,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.0,False
antim,world/mcs2022-antim_world.csv,Australia,Mine production,3400,3400.0,t,ally,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,3.090909090909091,False
antim,world/mcs2022-antim_world.csv,Bolivia,Mine production,2700,2700.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,2.4545454545454546,False
antim,world/mcs2022-antim_world.csv,Burma,Mine production,2000,2000.0,t,competitor,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,1.8181818181818181,False
antim,world/mcs2022-antim_world.csv,Canada,Mine production,2,2.0,t,ally,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.0018181818181818182,False
antim,world/mcs2022-antim_world.csv,China,Mine production,60000,60000.0,t,competitor,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,54.54545454545454,True
antim,world/mcs2022-antim_world.csv,Guatemala,Mine production,80,80.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.07272727272727272,False
antim,world/mcs2022-antim_world.csv,Iran,Mine production,400,400.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.36363636363636365,False
antim,world/mcs2022-antim_world.csv,Kazakhstan,Mine production,100,100.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.09090909090909091,False
antim,world/mcs2022-antim_world.csv,Kyrgyzstan,Mine production,0,0.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.0,False
antim,world/mcs2022-antim_world.csv,Mexico,Mine production,700,700.0,t,ally,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.6363636363636364,False
antim,world/mcs2022-antim_world.csv,Pakistan,Mine production,20,20.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.01818181818181818,False
antim,world/mcs2022-antim_world.csv,Russia (recoverable),Mine production,25000,25000.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,22.727272727272727,False
antim,world/mcs2022-antim_world.csv,Tajikistan,Mine production,13000,13000.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,11.818181818181818,False
antim,world/mcs2022-antim_world.csv,Turkey,Mine production,1300,1300.0,t,ally,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,1.1818181818181819,False
antim,world/mcs2022-antim_world.csv,Vietnam,Mine production,400,400.0,t,neutral,Antimony,used in lead-acid batteries and flame retardants,China,competitor,Antimony,False,False,110000.0,0.36363636363636365,False
arsen,world/mcs2022-arsen_world.csv,United States,arsenic trioxide,0,0.0,t,ally,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,0.0,False
arsen,world/mcs2022-arsen_world.csv,Belgium,arsenic trioxide,1000,1000.0,t,ally,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,1.694915254237288,False
arsen,world/mcs2022-arsen_world.csv,Bolivia,arsenic trioxide,160,160.0,t,neutral,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,0.2711864406779661,False
arsen,world/mcs2022-arsen_world.csv,China,arsenic trioxide,24000,24000.0,t,competitor,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,40.67796610169492,True
arsen,world/mcs2022-arsen_world.csv,Japan,arsenic trioxide,40,40.0,t,ally,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,0.06779661016949153,False
arsen,world/mcs2022-arsen_world.csv,Morocco,arsenic trioxide,7000,7000.0,t,neutral,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,11.864406779661017,False
arsen,world/mcs2022-arsen_world.csv,Peru,arsenic trioxide,27000,27000.0,t,neutral,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,45.76271186440678,False
arsen,world/mcs2022-arsen_world.csv,Russia,arsenic trioxide,100,100.0,t,competitor,Arsenic,used in semi-conductors,China,competitor,Arsenic,False,False,59000.0,0.1694915254237288,False
barit,world/mcs2022-barit_world.csv,United States,Mine production,W,,kt,ally,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,,False
barit,world/mcs2022-barit_world.csv,China,Mine production,"2,800",2800.0,kt,competitor,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,38.35616438356164,True
barit,world/mcs2022-barit_world.csv,India,Mine production,"1,600",1600.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,21.91780821917808,False
barit,world/mcs2022-barit_world.csv,Iran,Mine production,200,200.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,2.73972602739726,False
barit,world/mcs2022-barit_world.csv,Kazakhstan,Mine production,450,450.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,6.164383561643835,False
barit,world/mcs2022-barit_world.csv,Laos,Mine production,110,110.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,1.5068493150684932,False
barit,world/mcs2022-barit_world.csv,Mexico,Mine production,320,320.0,kt,ally,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,4.383561643835616,False
barit,world/mcs2022-barit_world.csv,Morocco,Mine production,"1,100",1100.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,15.068493150684931,False
barit,world/mcs2022-barit_world.csv,Pakistan,Mine production,50,50.0,kt,neutral,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,0.684931506849315,False
barit,world/mcs2022-barit_world.csv,Russia,Mine production,150,150.0,kt,competitor,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,2.054794520547945,False
barit,world/mcs2022-barit_world.csv,Turkey,Mine production,180,180.0,kt,ally,Barite,used in hydrocarbon production,China,competitor,Barite,False,False,7300.0,2.4657534246575343,False
barit,world/mcs2022-barit_world.csv,Other countries,Mine production,370,370.0,kt,aggregate,Barite,used in hydrocarbon production,China,competitor,Barite,False,True,7300.0,5.068493150684931,False
beryl,world/mcs2022-beryl_world.csv,United States,Mine production,170,170.0,t,ally,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,65.38461538461539,True
beryl,world/mcs2022-beryl_world.csv,Brazil,Mine production,3,3.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,1.153846153846154,False
beryl,world/mcs2022-beryl_world.csv,China,Mine production,70,70.0,t,competitor,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,26.923076923076923,False
beryl,world/mcs2022-beryl_world.csv,Madagascar,Mine production,1,1.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,0.38461538461538464,False
beryl,world/mcs2022-beryl_world.csv,Mozambique,Mine production,3,3.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,1.153846153846154,False
beryl,world/mcs2022-beryl_world.csv,Nigeria,Mine production,1,1.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,0.38461538461538464,False
beryl,world/mcs2022-beryl_world.csv,Rwanda,Mine production,1,1.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,0.38461538461538464,False
beryl,world/mcs2022-beryl_world.csv,Uganda,Mine production,7,7.0,t,neutral,Beryllium,used as an alloying agent in aerospace and defense industries,United States,ally,Beryllium,False,False,260.0,2.6923076923076925,False
bismu,world/mcs2022-bismu_world.csv,United States,Mine production,0,0.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,0.0,False
bismu,world/mcs2022-bismu_world.csv,Bolivia,Mine production,60,60.0,t,neutral,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,0.3157894736842105,False
bismu,world/mcs2022-bismu_world.csv,Bulgaria,Mine production,50,50.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,0.2631578947368421,False
bismu,world/mcs2022-bismu_world.csv,Canada,Mine production,30,30.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,0.15789473684210525,False
bismu,world/mcs2022-bismu_world.csv,China,Mine production,16000,16000.0,t,competitor,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,84.21052631578947,True
bismu,world/mcs2022-bismu_world.csv,Japan,Mine production,600,600.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,3.1578947368421053,False
bismu,world/mcs2022-bismu_world.csv,Kazakhstan,Mine production,240,240.0,t,neutral,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,1.263157894736842,False
bismu,world/mcs2022-bismu_world.csv,South Korea,Mine production,1000,1000.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,5.263157894736842,False
bismu,world/mcs2022-bismu_world.csv,Laos,Mine production,1000,1000.0,t,neutral,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,5.263157894736842,False
bismu,world/mcs2022-bismu_world.csv,Mexico,Mine production,10,10.0,t,ally,Bismuth,used in medical and atomic research,China,competitor,Bismuth,False,False,19000.0,0.05263157894736842,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Cerium,"used in catalytic converters, ceramics, glass, metallurgy, and polishing compounds",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
chrom,world/mcs2022-chrom_world.csv,United States,"Mne production, marketable chromite ore, gross weight",0,0.0,kt,ally,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,0.0,False
chrom,world/mcs2022-chrom_world.csv,Finland,"Mne production, marketable chromite ore, gross weight",2300,2300.0,kt,ally,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,5.609756097560976,False
chrom,world/mcs2022-chrom_world.csv,India,"Mne production, marketable chromite ore, gross weight",3000,3000.0,kt,neutral,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,7.317073170731707,False
chrom,world/mcs2022-chrom_world.csv,Kazakhstan,"Mne production, marketable chromite ore, gross weight",7000,7000.0,kt,neutral,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,17.073170731707318,False
chrom,world/mcs2022-chrom_world.csv,South Africa,"Mne production, marketable chromite ore, gross weight",18000,18000.0,kt,neutral,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,43.90243902439025,True
chrom,world/mcs2022-chrom_world.csv,Turkey,"Mne production, marketable chromite ore, gross weight",7000,7000.0,kt,ally,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,False,41000.0,17.073170731707318,False
chrom,world/mcs2022-chrom_world.csv,Other countries,"Mne production, marketable chromite ore, gross weight",4100,4100.0,kt,aggregate,Chromium,used primarily in stainless steel and other alloys,South Africa,neutral,Chromium,False,True,41000.0,10.0,False
cobal,world/mcs2022-cobal_world.csv,United States,"Mine production, contained cobalt",700,700.0,t,ally,Cobalt,used in rechargeable batteries and superalloys,Democratic Republic of the Congo,neutral,Cobalt,False,False,170000.0,0.411764705882353,False
